ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-9701193,Defective homologous recombination repair (HRR) due to PALB2 loss of function,2/108,25/11091,0.0243607812365269,0.330313067486098,0.304724059892557,675/9156,2
R-HSA-9704331,Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA1 binding function,2/108,25/11091,0.0243607812365269,0.330313067486098,0.304724059892557,675/9156,2
R-HSA-9704646,Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA2/RAD51/RAD51C binding function,2/108,25/11091,0.0243607812365269,0.330313067486098,0.304724059892557,675/9156,2
R-HSA-5693532,DNA Double-Strand Break Repair,5/108,170/11091,0.0251190725897293,0.330313067486098,0.304724059892557,675/9156/8347/8339/7468,5
R-HSA-373755,Semaphorin interactions,3/108,65/11091,0.0253611156684083,0.330313067486098,0.304724059892557,3984/64218/80031,3
R-HSA-211897,Cytochrome P450 - arranged by substrate type,3/108,66/11091,0.0263851565485568,0.330836690002046,0.305207117920279,9420/5443/5447,3
R-HSA-1500620,Meiosis,4/108,117/11091,0.0272588590706588,0.330836690002046,0.305207117920279,675/8347/8339/3306,4
R-HSA-211976,Endogenous sterols,2/108,27/11091,0.0281463504042167,0.330836690002046,0.305207117920279,9420/5443,2
R-HSA-5693554,Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA),2/108,27/11091,0.0281463504042167,0.330836690002046,0.305207117920279,675/9156,2
R-HSA-5693571,Nonhomologous End-Joining (NHEJ),3/108,68/11091,0.0284990407117867,0.330836690002046,0.305207117920279,8347/8339/7468,3
R-HSA-388841,Costimulation by the CD28 family,3/108,69/11091,0.029588820284885,0.336179362385714,0.310135899066655,9020/5295/5526,3
R-HSA-186763,Downstream signal transduction,2/108,29/11091,0.0321510037938766,0.350380327059799,0.323236729871843,2886/5295,2
R-HSA-5683826,Surfactant metabolism,2/108,29/11091,0.0321510037938766,0.350380327059799,0.323236729871843,150/6441,2
R-HSA-9824439,Bacterial Infection Pathways,3/108,73/11091,0.0341658354338831,0.364891122433871,0.336623389116995,4843/6616/9900,3
R-HSA-5339562,Uptake and actions of bacterial toxins,2/108,31/11091,0.0363649944343377,0.371300456459545,0.342536198744465,6616/9900,2
R-HSA-114608,Platelet degranulation,4/108,129/11091,0.0370918309658031,0.371300456459545,0.342536198744465,1191/2157/3699/5627,4
R-HSA-69190,DNA strand elongation,2/108,32/11091,0.0385475246324297,0.371300456459545,0.342536198744465,51659/4173,2
R-HSA-983695,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,2/108,32/11091,0.0385475246324297,0.371300456459545,0.342536198744465,933/5295,2
R-HSA-5693565,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks,3/108,77/11091,0.0390886551083746,0.371300456459545,0.342536198744465,8347/8339/7468,3
R-HSA-1221632,Meiotic synapsis,3/108,78/11091,0.0403728523941126,0.371300456459545,0.342536198744465,8347/8339/3306,3
R-HSA-5693606,DNA Double Strand Break Response,3/108,78/11091,0.0403728523941126,0.371300456459545,0.342536198744465,8347/8339/7468,3
R-HSA-389356,CD28 co-stimulation,2/108,33/11091,0.0407788647591705,0.371300456459545,0.342536198744465,9020/5295,2
R-HSA-8852135,Protein ubiquitination,3/108,79/11091,0.0416782783637092,0.371300456459545,0.342536198744465,8347/8339/5193,3
R-HSA-76005,Response to elevated platelet cytosolic Ca2+,4/108,134/11091,0.0417191524111849,0.371300456459545,0.342536198744465,1191/2157/3699/5627,4
R-HSA-76002,"Platelet activation, signaling and aggregation",6/108,263/11091,0.0433223457538809,0.37924807594381,0.3498681244662,150/1191/2157/3699/5295/5627,6
R-HSA-9709570,Impaired BRCA2 binding to RAD51,2/108,35/11091,0.0453834392193576,0.390883170050597,0.360601860011195,675/9156,2
R-HSA-390522,Striated Muscle Contraction,2/108,36/11091,0.0477544484765054,0.393980622280869,0.363459355859347,4634/7136,2
R-HSA-5693568,Resolution of D-loop Structures through Holliday Junction Intermediates,2/108,36/11091,0.0477544484765054,0.393980622280869,0.363459355859347,675/9156,2
R-HSA-1483255,PI Metabolism,3/108,84/11091,0.0485204642629148,0.393980622280869,0.363459355859347,9108/5295/57664,3
R-HSA-912446,Meiotic recombination,3/108,85/11091,0.0499511797038301,0.393980622280869,0.363459355859347,675/8347/8339,3
